id;long;lat;banco;red;ubicacion;localidad;terminales;no_vidente;dolares;calle;altura;calle2;barrio;comuna;codigo_postal;codigo_postal_argentino
40332;-58.4799843114;-34.6234927109;Banco Santander Río;BANELCO;CONCORDIA Y GAONA AV.;CABA;2;False;False;CONCORDIA;0;GAONA AV.;Floresta;Comuna 10;;
40555;-58.4778538555;-34.544765728;BBVA Banco Francés;BANELCO;CONESA Y RAMALLO;CABA;10;False;False;CONESA;0;RAMALLO;Saavedra;Comuna 12;;
40155;-58.4779950954;-34.5634146517;Banco Santander Río;BANELCO;CONGRESO AV. Y ESTOMBA;CABA;2;False;False;CONGRESO AV.;0;ESTOMBA;Coghlan;Comuna 12;;
40189;-58.3975780716;-34.6003957883;Banco Santander Río;BANELCO;CORDOBA AV. Y JUNIN;CABA;1;False;False;CORDOBA AV.;0;JUNIN;Balvanera;Comuna 3;;
39747;-58.389576425;-34.5991099981;Banco Comafi;BANELCO;CORDOBA AV. Y MONTEVIDEO;CABA;1;False;False;CORDOBA AV.;0;MONTEVIDEO;Recoleta;Comuna 2;;
41166;-58.4002430782;-34.5996013572;HSBC Bank Argentina;BANELCO;CORDOBA AV. Y PASTEUR;CABA;3;False;False;CORDOBA AV.;0;PASTEUR;Balvanera;Comuna 3;;
40995;-58.3951027622;-34.5996953844;Banco Galicia;BANELCO;CORDOBA AV. Y RIOBAMBA;CABA;1;False;False;CORDOBA AV.;0;RIOBAMBA;Balvanera;Comuna 3;;
40057;-58.4487801036;-34.5827897364;Banco Patagonia;BANELCO;CORDOBA Y NEWBERY, JORGE AV.;CABA;2;False;False;CORDOBA;0;NEWBERY, JORGE AV.;Chacarita;Comuna 15;;
41340;-58.450514467;-34.5814392971;ICBC;BANELCO;CORDOBA Y OLLEROS;CABA;1;False;False;CORDOBA;0;OLLEROS;Chacarita;Comuna 15;;
40978;-58.3711967807;-34.6033917854;Banco Galicia;BANELCO;CORRIENTES AV. Y 25 DE MAYO;CABA;1;False;False;CORRIENTES AV.;0;25 DE MAYO;San Nicolas;Comuna 1;;
40853;-58.3815893212;-34.6037240423;Banco Galicia;BANELCO;CORRIENTES AV. Y 9 DE JULIO AV.;CABA;1;False;False;CORRIENTES AV.;0;9 DE JULIO AV.;San Nicolas;Comuna 1;;
40597;-58.3815893212;-34.6037240423;BBVA Banco Francés;BANELCO;CORRIENTES AV. Y 9 DE JULIO AV.;CABA;2;False;False;CORRIENTES AV.;0;9 DE JULIO AV.;San Nicolas;Comuna 1;;
41032;-58.4304575707;-34.6022229691;CitiBank;BANELCO;CORRIENTES AV. Y LAMBARE;CABA;3;False;False;CORRIENTES AV.;0;LAMBARE;Almagro;Comuna 5;;
40809;-58.4485001495;-34.5908266209;Banco Galicia;BANELCO;CORRIENTES AV. Y LEIVA;CABA;3;False;False;CORRIENTES AV.;0;LEIVA;Chacarita;Comuna 15;;
41081;-58.45436147;-34.5871445082;Compania Financiera;BANELCO;CORRIENTES AV. Y OLLEROS;CABA;1;False;False;CORRIENTES AV.;0;OLLEROS;Chacarita;Comuna 15;;
40935;-58.3727893435;-34.6027913639;Banco Galicia;BANELCO;CORRIENTES AV. Y RECONQUISTA;CABA;3;False;False;CORRIENTES AV.;0;RECONQUISTA;San Nicolas;Comuna 1;;
39799;-58.4421987267;-34.5968003879;Banco Itaú;BANELCO;CORRIENTES AV. Y SERRANO;CABA;2;False;False;CORRIENTES AV.;0;SERRANO;Villa Crespo;Comuna 15;;
39979;-58.3789591084;-34.6034498488;Banco Macro;BANELCO;CORRIENTES AV. Y SUIPACHA;CABA;4;False;False;CORRIENTES AV.;0;SUIPACHA;San Nicolas;Comuna 1;;
40223;-58.3792401211;-34.6035735503;Banco Santander Río;BANELCO;CORRIENTES AV. Y SUIPACHA;CABA;2;False;False;CORRIENTES AV.;0;SUIPACHA;San Nicolas;Comuna 1;;
41053;-58.3792401211;-34.6035735503;CitiBank;BANELCO;CORRIENTES AV. Y SUIPACHA;CABA;2;False;False;CORRIENTES AV.;0;SUIPACHA;San Nicolas;Comuna 1;;
40537;-58.3865732334;-34.6040056244;BBVA Banco Francés;BANELCO;CORRIENTES AV. Y URUGUAY AV.;CABA;4;False;False;CORRIENTES AV.;0;URUGUAY AV.;San Nicolas;Comuna 1;;
40322;-58.4827191283;-34.5959448693;Banco Santander Río;BANELCO;CORTAZAR, JULIO Y ZAMUDIO;CABA;1;False;False;CORTAZAR, JULIO;0;ZAMUDIO;Agronomia;Comuna 15;;
39719;-58.5242165879;-34.6389600456;Banco Columbia;BANELCO;COSQUIN Y RIVADAVIA AV.;CABA;1;False;False;COSQUIN;0;RIVADAVIA AV.;Liniers;Comuna 9;;
40116;-58.432739033;-34.5835306319;Banco Santander Río;BANELCO;COSTA RICA Y JUSTO, JUAN B. AV.;CABA;2;False;False;COSTA RICA;0;JUSTO, JUAN B. AV.;Palermo;Comuna 14;;
40731;-58.3813306544;-34.5914267768;BBVA Banco Francés;BANELCO;C.PELLEGRINI 1413;CABA;1;False;False;PELLEGRINI, CARLOS;1413;;Retiro;Comuna 1;1011;C1011AAC
40136;-58.4604702736;-34.5657052899;Banco Santander Río;BANELCO;CRAMER AV. Y ECHEVERRIA;CABA;3;False;False;CRAMER AV.;0;ECHEVERRIA;Belgrano;Comuna 13;;
40288;-58.4058653294;-34.6574396499;Banco Santander Río;BANELCO;CRUZ, OSVALDO Y PEPIRI;CABA;1;False;False;CRUZ, OSVALDO;0;PEPIRI;Nueva Pompeya;Comuna 4;;
40291;-58.4534772068;-34.5627007131;Banco Santander Río;BANELCO;CUBA 1920;CABA;2;False;False;CUBA;1920;;Belgrano;Comuna 13;1428;C1428AED
40573;-58.4973506663;-34.5983808057;BBVA Banco Francés;BANELCO;CUENCA 3401;CABA;3;False;False;CUENCA;3401;;Villa Del Parque;Comuna 11;1417;C1417ABG
41292;-58.4981468068;-34.5979052445;ICBC;BANELCO;CUENCA 3470;CABA;2;False;False;CUENCA;3470;;Villa Del Parque;Comuna 11;1417;C1417ABH
41210;-58.4978555533;-34.5976100681;HSBC Bank Argentina;BANELCO;CUENCA 3479;CABA;2;False;False;CUENCA;3479;;Villa Del Parque;Comuna 11;1417;C1417ABG
40330;-58.4738332052;-34.6308696095;Banco Santander Río;BANELCO;CUENCA Y YERBAL;CABA;1;False;False;CUENCA;0;YERBAL;Flores;Comuna 7;;
39903;-58.4583072291;-34.6417894352;Banco Itaú;BANELCO;CULPINA Y PERON, EVA AV.;CABA;1;False;False;CULPINA;0;PERON, EVA AV.;Flores;Comuna 7;;
41324;-58.3637035239;-34.6117040115;ICBC;BANELCO;DEALESSI, PIERINA Y VILLAFLOR, AZUCENA;CABA;2;False;False;DEALESSI, PIERINA;0;VILLAFLOR, AZUCENA;Puerto Madero;Comuna 1;;
39802;-58.3714409984;-34.6174218648;Banco Itaú;BANELCO;DEFENSA 818;CABA;3;False;False;DEFENSA;818;;San Telmo;Comuna 1;1065;C1065AAP
41170;-58.3706672445;-34.6294958837;HSBC Bank Argentina;BANELCO;DEFENSA Y GARCIA, MARTIN AV.;CABA;1;False;False;DEFENSA;0;GARCIA, MARTIN AV.;Barracas;Comuna 4;;
40771;-58.3724462154;-34.6148922417;Banco Galicia;BANELCO;DEFENSA Y MEXICO;CABA;1;False;False;DEFENSA;0;MEXICO;Monserrat;Comuna 1;;
41375;-58.3718551895;-34.6147574415;ICBC;BANELCO;DEFENSA Y MEXICO;CABA;1;False;False;DEFENSA;0;MEXICO;Monserrat;Comuna 1;;
40598;-58.4173948326;-34.6458349283;BBVA Banco Francés;BANELCO;DEKAY Y QUILMES;CABA;1;False;False;DEKAY;0;QUILMES;Nueva Pompeya;Comuna 4;;
40329;-58.4173998369;-34.6464117415;Banco Santander Río;BANELCO;DEKAY Y QUILMES;CABA;1;False;False;DEKAY;0;QUILMES;Nueva Pompeya;Comuna 4;;
41310;-58.3719003261;-34.5949829402;ICBC;BANELCO;DELLA PAOLERA 265;CABA;3;False;False;DELLA PAOLERA, CARLOS M.;265;;Retiro;Comuna 1;1001;C1001ADA
41151;-58.3703555949;-34.5963337285;HSBC Bank Argentina;BANELCO;DELLA PAOLERA, CARLOS M. Y MADERO, EDUARDO AV.;CABA;1;False;False;DELLA PAOLERA, CARLOS M.;0;MADERO, EDUARDO AV.;Retiro;Comuna 1;;
40925;-58.4321747851;-34.5661890396;Banco Galicia;BANELCO;DEL LIBERTADOR AV. Y MATIENZO, BENJAMIN, TENIENTE;CABA;2;False;False;DEL LIBERTADOR AV.;0;MATIENZO, BENJAMIN, TENIENTE;Palermo;Comuna 14;;
40359;-58.4491126206;-34.5553040088;Banco Santander Río;BANELCO;DEL LIBERTADOR AV. Y OLAZABAL;CABA;2;False;False;DEL LIBERTADOR AV.;0;OLAZABAL;Belgrano;Comuna 13;;
39810;-58.399796838;-34.5826002718;Banco Itaú;BANELCO;DEL LIBERTADOR AV. Y PEREYRA LUCENA;CABA;2;False;False;DEL LIBERTADOR AV.;0;PEREYRA LUCENA;Palermo;Comuna 14;;
41367;-58.4070330152;-34.5787072477;ICBC;BANELCO;DEL LIBERTADOR AV. Y SALGUERO, JERONIMO;CABA;2;False;False;DEL LIBERTADOR AV.;0;SALGUERO, JERONIMO;Palermo;Comuna 14;;
41140;-58.4069290105;-34.5786663473;HSBC Bank Argentina;BANELCO;DEL LIBERTADOR AV. Y SALGUERO, JERONIMO;CABA;2;False;False;DEL LIBERTADOR AV.;0;SALGUERO, JERONIMO;Palermo;Comuna 14;;
40791;-58.4068906092;-34.5787201487;Banco Galicia;BANELCO;DEL LIBERTADOR AV. Y SALGUERO, JERONIMO;CABA;2;False;False;DEL LIBERTADOR AV.;0;SALGUERO, JERONIMO;Palermo;Comuna 14;;
41036;-58.4084372686;-34.5779108227;CitiBank;BANELCO;DEL LIBERTADOR AV. Y SCALABRINI ORTIZ, RAUL;CABA;2;False;False;DEL LIBERTADOR AV.;0;SCALABRINI ORTIZ, RAUL;Palermo;Comuna 14;;
39977;-58.5062545446;-34.5716122992;Banco Macro;BANELCO;DE LOS CONSTITUYENTES AV. Y PIRAN;CABA;1;False;False;DE LOS CONSTITUYENTES AV.;0;PIRAN;Villa Urquiza;Comuna 12;;
40907;-58.3749260752;-34.6086194864;Banco Galicia;BANELCO;DE MAYO AV. Y PERU;CABA;3;False;False;DE MAYO AV.;0;PERU;Monserrat;Comuna 1;;
40864;-58.3788678432;-34.6088754731;Banco Galicia;BANELCO;DE MAYO AV. Y TACUARI;CABA;1;False;False;DE MAYO AV.;0;TACUARI;Monserrat;Comuna 1;;
40345;-58.4252211623;-34.6178938522;Banco Santander Río;BANELCO;DEVOTO, FORTUNATO Y REPUBLICA BOLIVARIANA DE VENEZUELA;CABA;1;False;False;DEVOTO, FORTUNATO;0;REPUBLICA BOLIVARIANA DE VENEZUELA;Almagro;Comuna 5;;
40983;-58.5237333795;-34.5991252396;Banco Galicia;BANELCO;Diagonal 41 - Colectora General José María Paz Y 402 - Luis Agote;Sáenz Peña;1;False;False;Diagonal 41 - Colectora General José María Paz;0;402 - Luis Agote;Villa Devoto;Comuna 11;;
40977;-58.4263849645;-34.5694565424;Banco Galicia;BANELCO;DORREGO AV. Y DEL LIBERTADOR AV.;CABA;1;False;False;DORREGO AV.;0;DEL LIBERTADOR AV.;Palermo;Comuna 14;;
40344;-58.4359653098;-34.575275828;Banco Santander Río;BANELCO;DORREGO Y PARAGUAY;CABA;1;False;False;DORREGO;0;PARAGUAY;Palermo;Comuna 14;;
40778;-58.4229232416;-34.6424645243;Banco Galicia;BANELCO;DRUMOND Y LA PLATA AV.;CABA;2;False;False;DRUMOND;0;LA PLATA AV.;Nueva Pompeya;Comuna 4;;
41317;-58.3907972812;-34.6305556096;ICBC;BANELCO;ECHAGUE, PEDRO Y ENTRE RIOS AV.;CABA;2;False;False;ECHAGUE, PEDRO;0;ENTRE RIOS AV.;Parque Patricios;Comuna 4;;
40247;-58.4565363168;-34.6416045043;Banco Santander Río;BANELCO;ECHEANDIA 2602;CABA;3;False;False;ECHEANDIA;2602;;Flores;Comuna 7;1406;C1406HRB
39965;-58.436825576;-34.5515109827;Banco Macro;BANELCO;ECHEVERRIA Y FIGUEROA ALCORTA, PRES. AV.;CABA;1;False;False;ECHEVERRIA;0;FIGUEROA ALCORTA, PRES. AV.;Belgrano;Comuna 13;;
41027;-58.4031522622;-34.5941910196;CitiBank;BANELCO;ECUADOR Y SANTA FE AV.;CABA;4;False;False;ECUADOR;0;SANTA FE AV.;Recoleta;Comuna 2;;
41194;-58.42593899;-34.5896204039;HSBC Bank Argentina;BANELCO;EL SALVADOR Y MALABIA;CABA;1;False;False;EL SALVADOR;0;MALABIA;Palermo;Comuna 14;;
40128;-58.3911803944;-34.6273427344;Banco Santander Río;BANELCO;ENTRE RIOS AV. Y GARAY, JUAN DE AV.;CABA;2;False;False;ENTRE RIOS AV.;0;GARAY, JUAN DE AV.;Parque Patricios;Comuna 4;;
41059;-58.3924075808;-34.6181965196;CitiBank;BANELCO;ENTRE RIOS AV. Y INDEPENDENCIA AV.;CABA;1;False;False;ENTRE RIOS AV.;0;INDEPENDENCIA AV.;San Cristobal;Comuna 3;;
40483;-58.3912088281;-34.6179090189;Banco Supervielle;BANELCO;ENTRE RIOS AV. Y INDEPENDENCIA AV.;CABA;2;False;False;ENTRE RIOS AV.;0;INDEPENDENCIA AV.;Monserrat;Comuna 1;;
40636;-58.3916673237;-34.6145873409;BBVA Banco Francés;BANELCO;ENTRE RIOS AV. Y REPUBLICA BOLIVARIANA DE VENEZUELA;CABA;3;False;False;ENTRE RIOS AV.;0;REPUBLICA BOLIVARIANA DE VENEZUELA;Monserrat;Comuna 1;;
40999;-58.4858113301;-34.6197470968;Banco Galicia;BANELCO;ESCALADA DE SAN MARTIN, R. Y LAMARCA, EMILIO;CABA;2;False;False;ESCALADA DE SAN MARTIN, R.;0;LAMARCA, EMILIO;Villa Santa Rita;Comuna 11;;
40701;-58.3778292945;-34.6060606977;BBVA Banco Francés;BANELCO;ESMERALDA 199;CABA;2;False;False;ESMERALDA;199;;San Nicolas;Comuna 1;1035;C1035ABC
40122;-58.3784474455;-34.5976664194;Banco Santander Río;BANELCO;ESMERALDA Y PARAGUAY;CABA;2;False;False;ESMERALDA;0;PARAGUAY;Retiro;Comuna 1;;
41129;-58.3785558317;-34.59508366;HSBC Bank Argentina;BANELCO;ESMERALDA Y SANTA FE AV.;CABA;2;False;False;ESMERALDA;0;SANTA FE AV.;Retiro;Comuna 1;;
40571;-58.3774924306;-34.6012112049;BBVA Banco Francés;BANELCO;ESMERALDA Y TUCUMAN;CABA;1;False;False;ESMERALDA;0;TUCUMAN;San Nicolas;Comuna 1;;
40382;-58.355775866;-34.6224245948;Banco Santander Río;BANELCO;ESPAÑA AV. Y LAFONE, QUEVEDO SAMUEL;CABA;1;False;False;ESPAÑA AV.;0;LAFONE, QUEVEDO SAMUEL;Boca;Comuna 4;;
41104;-58.4583023545;-34.6036296646;HSBC Bank Argentina;BANELCO;ESPINOSA Y PAYSANDU;CABA;1;False;False;ESPINOSA;0;PAYSANDU;Paternal;Comuna 15;;
39762;-58.41818713;-34.651622108;Banco Comafi;BANELCO;ESQUIU 1039;CABA;1;False;False;ESQUIU;1039;;Nueva Pompeya;Comuna 4;1437;C1437JPC
41322;-58.425210831;-34.5996395359;ICBC;BANELCO;ESTADO DE PALESTINA Y ROCAMORA;CABA;1;False;False;ESTADO DE PALESTINA;0;ROCAMORA;Almagro;Comuna 5;;
40354;-58.4847313061;-34.5532521873;Banco Santander Río;BANELCO;ESTOMBA Y PAROISSIEN;CABA;1;False;False;ESTOMBA;0;PAROISSIEN;Saavedra;Comuna 12;;
40162;-58.3660026481;-34.6155285876;Banco Santander Río;BANELCO;EYLE, PETRONA Y MOREAU DE JUSTO, ALICIA AV.;CABA;2;False;False;EYLE, PETRONA;0;MOREAU DE JUSTO, ALICIA AV.;Puerto Madero;Comuna 1;;
40358;-58.3619500788;-34.6157522124;Banco Santander Río;BANELCO;EZCURRA, ENCARNACION Y MANSO JUANA;CABA;2;False;False;EZCURRA, ENCARNACION;0;MANSO JUANA;Puerto Madero;Comuna 1;;
41235;-58.4606142634;-34.6746770751;ICBC;BANELCO;FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y ESCALADA AV.;CABA;1;False;False;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;0;ESCALADA AV.;Villa Lugano;Comuna 8;;
40795;-58.4607580678;-34.6744490692;Banco Galicia;BANELCO;FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y ESCALADA AV.;CABA;3;False;False;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;0;ESCALADA AV.;Villa Lugano;Comuna 8;;
41237;-58.4575937416;-34.6754553077;ICBC;BANELCO;FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y ESCALADA AV.;CABA;1;False;False;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;0;ESCALADA AV.;Villa Lugano;Comuna 8;;
41095;-58.3877706013;-34.6344423131;HSBC Bank Argentina;BANELCO;FINOCHIETTO ENRIQUE DR. Y PERDRIEL;CABA;2;False;False;FINOCHIETTO ENRIQUE DR.;0;PERDRIEL;Barracas;Comuna 4;;
40649;-58.374928725;-34.6295967652;BBVA Banco Francés;BANELCO;FINOCHIETTO ENRIQUE DR. Y TACUARI;CABA;1;False;False;FINOCHIETTO ENRIQUE DR.;0;TACUARI;Barracas;Comuna 4;;
40713;-58.3752884386;-34.6293697582;BBVA Banco Francés;BANELCO;FINOCHIETTO ENRIQUE DR. Y TACUARI;CABA;1;False;False;FINOCHIETTO ENRIQUE DR.;0;TACUARI;Barracas;Comuna 4;;
41093;-58.3750254754;-34.6056039685;HSBC Bank Argentina;BANELCO;FLORIDA 201;CABA;7;False;False;FLORIDA;201;;San Nicolas;Comuna 1;1005;C1005AAE
41103;-58.3751812107;-34.6075859144;HSBC Bank Argentina;BANELCO;FLORIDA 40;CABA;9;False;False;FLORIDA;40;;San Nicolas;Comuna 1;1005;C1005AAB
40541;-58.3755336143;-34.5985634027;BBVA Banco Francés;BANELCO;FLORIDA 802;CABA;3;False;False;FLORIDA;802;;Retiro;Comuna 1;1005;C1005AAR
40076;-58.3753119947;-34.5963484024;Banco Patagonia;BANELCO;FLORIDA 999;CABA;2;False;False;FLORIDA;999;;Retiro;Comuna 1;1005;C1005AAS
41023;-58.3753969289;-34.5993432726;CitiBank;BANELCO;FLORIDA Y VIAMONTE;CABA;6;False;False;FLORIDA;0;VIAMONTE;San Nicolas;Comuna 1;;
40880;-58.4539463385;-34.5851903657;Banco Galicia;BANELCO;FOREST AV. Y LACROZE, FEDERICO AV.;CABA;4;False;False;FOREST AV.;0;LACROZE, FEDERICO AV.;Chacarita;Comuna 15;;
40877;-58.4002456102;-34.5900649397;Banco Galicia;BANELCO;FRENCH Y PUEYRREDON AV.;CABA;3;False;False;FRENCH;0;PUEYRREDON AV.;Recoleta;Comuna 2;;
40059;-58.4458459568;-34.6074384126;Banco Patagonia;BANELCO;GALLARDO, ANGEL AV. Y GAONA AV.;CABA;2;False;False;GALLARDO, ANGEL AV.;0;GAONA AV.;Caballito;Comuna 6;;
40868;-58.4448691149;-34.6073427152;Banco Galicia;BANELCO;GALLARDO, ANGEL AV. Y PUEYRREDON, HONORIO, DR. AV.;CABA;2;False;False;GALLARDO, ANGEL AV.;0;PUEYRREDON, HONORIO, DR. AV.;Caballito;Comuna 6;;
40991;-58.474114239;-34.6200277608;Banco Galicia;BANELCO;GAONA AV. Y NAZCA AV.;CABA;2;False;False;GAONA AV.;0;NAZCA AV.;Villa Santa Rita;Comuna 11;;
41123;-58.366038708;-34.623703374;HSBC Bank Argentina;BANELCO;GARAY, JUAN DE AV. Y HUERGO, ING. AV.;CABA;1;False;False;GARAY, JUAN DE AV.;0;HUERGO, ING. AV.;San Telmo;Comuna 1;;
40974;-58.3659486043;-34.6237229749;Banco Galicia;BANELCO;GARAY, JUAN DE AV. Y HUERGO, ING. AV.;CABA;1;False;False;GARAY, JUAN DE AV.;0;HUERGO, ING. AV.;San Telmo;Comuna 1;;
41178;-58.4248147166;-34.606622006;HSBC Bank Argentina;BANELCO;GASCON 450;CABA;3;False;False;GASCON;450;;Almagro;Comuna 5;1181;C1181ACH
39968;-58.3749248517;-34.5913068916;Banco Macro;BANELCO;GILARDI, GILARDO Y RAMOS MEJIA, JOSE MARIA, DR. AV.;CABA;4;False;False;GILARDI, GILARDO;0;RAMOS MEJIA, JOSE MARIA, DR. AV.;Retiro;Comuna 1;;
40021;-58.4380807125;-34.6190055145;Banco Patagonia;BANELCO;GIMENEZ, ANGEL M. Y HIDALGO;CABA;1;False;False;GIMENEZ, ANGEL M.;0;HIDALGO;Caballito;Comuna 6;;
41280;-58.4992613011;-34.6203086433;ICBC;BANELCO;GONZALEZ, ELPIDIO Y SEGUROLA AV.;CABA;1;False;False;GONZALEZ, ELPIDIO;0;SEGUROLA AV.;Monte Castro;Comuna 10;;
40325;-58.4642084463;-34.6928629732;Banco Santander Río;BANELCO;GORDILLO, TIMOTEO Y ROCA, CNEL. AV.;CABA;1;False;False;GORDILLO, TIMOTEO;0;ROCA, CNEL. AV.;Villa Riachuelo;Comuna 8;;
40674;-58.5138409031;-34.5908785005;BBVA Banco Francés;BANELCO;GRIVEO Y SAN MARTIN AV.;CABA;3;False;False;GRIVEO;0;SAN MARTIN AV.;Villa Devoto;Comuna 11;;
40769;-58.5138409031;-34.5908785005;Banco Galicia;BANELCO;GRIVEO Y SAN MARTIN AV.;CABA;4;False;False;GRIVEO;0;SAN MARTIN AV.;Villa Devoto;Comuna 11;;
40068;-58.5138409031;-34.5908785005;Banco Patagonia;BANELCO;GRIVEO Y SAN MARTIN AV.;CABA;2;False;False;GRIVEO;0;SAN MARTIN AV.;Villa Devoto;Comuna 11;;
41113;-58.5138409031;-34.5908785005;HSBC Bank Argentina;BANELCO;GRIVEO Y SAN MARTIN AV.;CABA;2;False;False;GRIVEO;0;SAN MARTIN AV.;Villa Devoto;Comuna 11;;
40763;-58.4290983117;-34.6000516969;Banco Galicia;BANELCO;GUARDIA VIEJA 4558;CABA;1;False;False;GUARDIA VIEJA;4558;;Almagro;Comuna 5;1192;C1192AAZ
40243;-58.3637691776;-34.6048111539;Banco Santander Río;BANELCO;GUEMES, MACACHA Y MANSO JUANA;CABA;1;False;False;GUEMES, MACACHA;0;MANSO JUANA;Puerto Madero;Comuna 1;;
40194;-58.3623295215;-34.6054613758;Banco Santander Río;BANELCO;GUEMES, MACACHA Y MANSO JUANA;CABA;2;False;False;GUEMES, MACACHA;0;MANSO JUANA;Puerto Madero;Comuna 1;;
41013;-58.3637529751;-34.6045570482;CitiBank;BANELCO;GUEMES, MACACHA Y MANSO JUANA;CABA;2;False;False;GUEMES, MACACHA;0;MANSO JUANA;Puerto Madero;Comuna 1;;
39708;-58.4924911928;-34.6032648881;Banco Columbia;BANELCO;HELGUERA Y NOGOYA;CABA;2;False;False;HELGUERA;0;NOGOYA;Villa Del Parque;Comuna 11;;
41035;-58.4966201203;-34.5968068205;CitiBank;BANELCO;HELGUERA Y SAN MARTIN AV.;CABA;1;False;False;HELGUERA;0;SAN MARTIN AV.;Agronomia;Comuna 15;;
40062;-58.3913717318;-34.6103965491;Banco Patagonia;BANELCO;HIPOLITO YRIGOYEN 1778;CABA;1;False;False;YRIGOYEN, HIPOLITO AV.;1778;;Monserrat;Comuna 1;1089;C1089AAH
40129;-58.3722365033;-34.6091078083;Banco Santander Río;BANELCO;HIPOLITO YRIGOYEN 402;CABA;5;False;False;YRIGOYEN, HIPOLITO AV.;402;;Monserrat;Comuna 1;1086;C1086AAF
40929;-58.4347719319;-34.585376864;Banco Galicia;BANELCO;HONDURAS Y JUSTO, JUAN B. AV.;CABA;1;False;False;HONDURAS;0;JUSTO, JUAN B. AV.;Palermo;Comuna 14;;
41334;-58.3758964353;-34.6393276826;ICBC;BANELCO;HORNOS, GRAL. Y SUAREZ AV.;CABA;2;False;False;HORNOS, GRAL.;0;SUAREZ AV.;Barracas;Comuna 4;;
40316;-58.3662195901;-34.6201220914;Banco Santander Río;BANELCO;HUERGO, ING. AV. Y HUMBERTO 1°;CABA;1;False;False;HUERGO, ING. AV.;0;HUMBERTO 1°;Puerto Madero;Comuna 1;;
39993;-58.3665868103;-34.6067691849;Banco Patagonia;BANELCO;HUERGO, ING. AV. Y LA RABIDA (N) AV.;CABA;2;False;False;HUERGO, ING. AV.;0;LA RABIDA (N) AV.;Puerto Madero;Comuna 1;;
39976;-58.3674751808;-34.6114051863;Banco Macro;BANELCO;HUERGO, ING. AV. Y MORENO;CABA;1;False;False;HUERGO, ING. AV.;0;MORENO;Monserrat;Comuna 1;;
41048;-58.5263295924;-34.6410844836;CitiBank;BANELCO;IBARROLA Y MONTIEL;CABA;3;False;False;IBARROLA;0;MONTIEL;Liniers;Comuna 9;;
40758;-58.378789556;-34.6391329641;Banco Galicia;BANELCO;ICALMA Y SALMUN FEIJOO, JOSE AARON;CABA;2;False;False;ICALMA;0;SALMUN FEIJOO, JOSE AARON;Barracas;Comuna 4;;
41058;-58.4062060309;-34.6416902885;CitiBank;BANELCO;IGUAZU Y LOS PATOS;CABA;1;False;False;IGUAZU;0;LOS PATOS;Parque Patricios;Comuna 4;;
41063;-58.3686075678;-34.6168993062;CitiBank;BANELCO;INDEPENDENCIA AV. Y PASEO COLON AV.;CABA;2;False;False;INDEPENDENCIA AV.;0;PASEO COLON AV.;San Telmo;Comuna 1;;
40212;-58.3823698532;-34.6176043551;Banco Santander Río;BANELCO;INDEPENDENCIA AV. Y SALTA;CABA;3;False;False;INDEPENDENCIA AV.;0;SALTA;Monserrat;Comuna 1;;
39841;-58.5274488933;-34.6397195213;Banco Itaú;BANELCO;JOSE LEON SUAREZ 44;CABA;2;False;False;SUAREZ, JOSE LEON;44;;Liniers;Comuna 9;1408;C1408FNB
39787;-58.5274488933;-34.6397195213;Banco Itaú;BANELCO;JOSE LEON SUAREZ 44;CABA;1;False;False;SUAREZ, JOSE LEON;44;;Liniers;Comuna 9;1408;C1408FNB
41159;-58.5164179766;-34.6104537704;HSBC Bank Argentina;BANELCO;JOSE PEDRO VARELA 4750;CABA;1;False;False;VARELA, JOSE PEDRO;4750;;Villa Devoto;Comuna 11;1417;C1417EYX
40939;-58.373864403;-34.6328063436;Banco Galicia;BANELCO;JOVELLANOS, GASPAR M. DE Y GARCIA, MARTIN AV.;CABA;1;False;False;JOVELLANOS, GASPAR M. DE;0;GARCIA, MARTIN AV.;Barracas;Comuna 4;;
40323;-58.373180369;-34.6320840305;Banco Santander Río;BANELCO;JOVELLANOS, GASPAR M. DE Y GARCIA, MARTIN AV.;CABA;2;False;False;JOVELLANOS, GASPAR M. DE;0;GARCIA, MARTIN AV.;Barracas;Comuna 4;;
40105;-58.4080498105;-34.5802614389;Banco Santander Río;BANELCO;J. SALGUERO 2727;CABA;3;False;False;SALGUERO, JERONIMO;2727;;Palermo;Comuna 14;1425;C1425DEL
40265;-58.4039026654;-34.5751952103;Banco Santander Río;BANELCO;J. SALGUERO 3212;CABA;3;False;False;SALGUERO, JERONIMO;3212;;Palermo;Comuna 14;1425;C1425DFQ
39804;-58.363938801;-34.6015516907;Banco Itaú;BANELCO;JUANA MANSO 355;CABA;1;False;False;MANSO JUANA;355;;Puerto Madero;Comuna 1;1107;C1107CBG
39782;-58.3637310543;-34.603403355;Banco Itaú;BANELCO;JUANA MANSO 505;CABA;2;False;False;MANSO JUANA;505;;Puerto Madero;Comuna 1;1107;C1107CBK
40468;-58.4344031127;-34.5848726842;Banco Supervielle;BANELCO;JUAN B. JUSTO 1447;CABA;2;False;False;JUSTO, JUAN B. AV.;1447;;Palermo;Comuna 14;1414;C1414CWD
